   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
261             ,  303 10 22 ,   21 18 33,      6.632,      0.000,      0.000,       -2.017,        1.319,      6.179
262             ,  293 54 19 ,   30 34 38,      7.147,      0.000,      0.000,       -3.324,        1.473,      6.153
263             ,  276 59 29 ,   27 32 27,      6.935,      0.000,      0.000,       -3.183,        0.390,      6.149
264             ,  279 35 35 ,   20 48 49,      6.595,      0.000,      0.000,       -2.311,        0.391,      6.164
265             ,  264 46 23 ,   18 08 50,      6.498,      0.000,      0.000,       -2.015,       -0.184,      6.175
266             ,  267 37 12 ,   24 59 55,      6.793,      0.000,      0.000,       -2.868,       -0.119,      6.157
267             ,  267 37 01 ,   28 23 40,      6.991,      0.000,      0.000,       -3.322,       -0.138,      6.150
268             ,  252 58 10 ,   26 14 31,      6.860,      0.000,      0.000,       -2.900,       -0.888,      6.153
269             ,  228 02 47 ,   23 38 48,      6.735,      0.000,      0.000,       -2.009,       -1.806,      6.169
270             ,  234 42 58 ,   27 17 21,      6.926,      0.000,      0.000,       -2.592,       -1.834,      6.155
271             ,  240 54 22 ,   31 46 17,      7.230,      0.000,      0.000,       -3.327,       -1.851,      6.147
272             ,  226 52 17 ,   32 29 29,      7.284,      0.000,      0.000,       -2.856,       -2.675,      6.144
