   Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
603             ,  324 38 24 ,  103 13 57,      6.144,      0.000,      0.000,       -3.461,        4.878,     -1.406
604             ,  333 41 40 ,  105 42 13,      5.185,      0.000,      0.000,       -2.212,        4.475,     -1.403
605             ,  347 26 04 ,  106 23 12,      4.973,      0.000,      0.000,       -1.038,        4.657,     -1.403
606             ,  359 02 31 ,  107 13 53,      4.725,      0.000,      0.000,       -0.075,        4.513,     -1.400
607             ,   13 29 34 ,  107 06 51,      4.734,      0.000,      0.000,        1.056,        4.399,     -1.393
608             ,   22 59 59 ,  106 06 27,      5.046,      0.000,      0.000,        1.894,        4.462,     -1.400
609             ,   32 09 09 ,  104 41 19,      5.522,      0.000,      0.000,        2.842,        4.522,     -1.400
610             ,   39 59 10 ,  107 34 40,      4.641,      0.000,      0.000,        2.843,        3.390,     -1.402
611             ,   26 50 46 ,  110 54 33,      3.925,      0.000,      0.000,        1.656,        3.271,     -1.401
612             ,  359 03 47 ,  114 06 54,      3.427,      0.000,      0.000,       -0.051,        3.128,     -1.400
613             ,  349 11 40 ,  114 44 51,      3.341,      0.000,      0.000,       -0.569,        2.980,     -1.399
614             ,  332 39 42 ,  113 42 10,      3.495,      0.000,      0.000,       -1.470,        2.843,     -1.405
615             ,  320 08 54 ,  109 45 39,      4.146,      0.000,      0.000,       -2.501,        2.996,     -1.402
616             ,  305 10 36 ,  105 56 53,      5.145,      0.000,      0.000,       -4.043,        2.850,     -1.414
617             ,  297 04 00 ,  110 10 30,      4.094,      0.000,      0.000,       -3.422,        1.749,     -1.412
618             ,  303 34 18 ,  117 35 32,      3.102,      0.000,      0.000,       -2.290,        1.520,     -1.437
619             ,  315 25 11 ,  126 38 15,      2.364,      0.000,      0.000,       -1.331,        1.351,     -1.411
620             ,  359 47 26 ,  136 24 38,      1.942,      0.000,      0.000,       -0.005,        1.339,     -1.407
621             ,   45 05 16 ,  123 50 00,      2.133,      0.000,      0.000,        1.255,        1.251,     -1.187
622             ,   51 33 45 ,  120 13 13,      2.787,      0.000,      0.000,        1.886,        1.497,     -1.403
623             ,   74 19 40 ,  117 01 44,      3.100,      0.000,      0.000,        2.659,        0.746,     -1.409
624             ,   83 17 50 ,  121 16 21,      2.828,      0.000,      0.000,        2.401,        0.282,     -1.468
625             ,   83 07 17 ,  134 38 07,      2.009,      0.000,      0.000,        1.420,        0.171,     -1.412
626             ,  280 02 00 ,  144 03 58,      1.738,      0.000,      0.000,       -1.004,        0.178,     -1.407
627             ,  276 12 52 ,  126 12 50,      2.396,      0.000,      0.000,       -1.922,        0.209,     -1.416
628             ,  276 19 16 ,  115 37 25,      3.268,      0.000,      0.000,       -2.929,        0.324,     -1.413
629             ,  277 23 12 ,  109 26 21,      4.252,      0.000,      0.000,       -3.976,        0.515,     -1.415
630             ,  254 04 41 ,  108 46 51,      4.413,      0.000,      0.000,       -4.018,       -1.146,     -1.421
